hour,el_hh_norm
2193,0.000142563
2194,0.000139105
2195,0.000133635
2196,0.000135703
2197,0.00015106
2198,0.000147571
2199,0.000129034
2200,0.000116314
2201,0.000112642
2202,0.000127206
2203,0.000157156
2204,0.000181646
2205,0.000173943
2206,0.000156889
2207,0.000136788
2208,0.00010288
2209,6.83857E-05
2210,5.06757E-05
2211,4.60228E-05
2212,4.42797E-05
2213,4.54692E-05
2214,5.46865E-05
2215,9.70149E-05
2216,0.000134478
2217,0.000142563
2218,0.000139105
2219,0.000133635
2220,0.000135703
2221,0.00015106
2222,0.000147571
2223,0.000129034
2224,0.000116314
2225,0.000112642
2226,0.000127206
2227,0.000157156
2228,0.000181646
2229,0.000173943
2230,0.000156889
2231,0.000136788
2232,0.00010288
2233,6.94971E-05
2234,5.40365E-05
2235,4.38537E-05
2236,4.15534E-05
2237,4.11122E-05
2238,4.25951E-05
2239,5.46104E-05
2240,8.35752E-05
2241,0.000117741
2242,0.000139576
2243,0.000148315
2244,0.00015517
2245,0.000165212
2246,0.000161871
2247,0.000147151
2248,0.000137462
2249,0.000136026
2250,0.000152749
2251,0.000174782
2252,0.000183815
2253,0.000163801
2254,0.000135602
2255,0.000127575
2256,0.000107466
2257,8.44129E-05
2258,6.19738E-05
2259,4.96732E-05
2260,4.55133E-05
2261,4.41027E-05
2262,4.37113E-05
2263,4.61661E-05
2264,6.18544E-05
2265,0.00010446
2266,0.000153483
2267,0.000182956
2268,0.000205805
2269,0.000209254
2270,0.000173392
2271,0.000139597
2272,0.000121332
2273,0.000108103
2274,0.000116546
2275,0.000141374
2276,0.000164337
2277,0.000159091
2278,0.000144052
2279,0.000128054
2280,9.59055E-05
2281,6.83857E-05
2282,5.06757E-05
2283,4.60228E-05
2284,4.42797E-05
2285,4.54692E-05
2286,5.46865E-05
2287,9.70149E-05
2288,0.000134478
2289,0.000142563
2290,0.000139105
2291,0.000133635
2292,0.000135703
2293,0.00015106
2294,0.000147571
2295,0.000129034
2296,0.000116314
2297,0.000112642
2298,0.000127206
2299,0.000157156
2300,0.000181646
2301,0.000173943
2302,0.000156889
2303,0.000136788
2304,0.00010288
2305,6.83857E-05
2306,5.06757E-05
2307,4.60228E-05
2308,4.42797E-05
2309,4.54692E-05
2310,5.46865E-05
2311,9.70149E-05
2312,0.000134478
2313,0.000142563
2314,0.000139105
2315,0.000133635
2316,0.000135703
2317,0.00015106
2318,0.000147571
2319,0.000129034
2320,0.000116314
2321,0.000112642
2322,0.000127206
2323,0.000157156
2324,0.000181646
2325,0.000173943
2326,0.000156889
2327,0.000136788
2328,0.00010288
2329,6.83857E-05
2330,5.06757E-05
2331,4.60228E-05
2332,4.42797E-05
2333,4.54692E-05
2334,5.46865E-05
2335,9.70149E-05
2336,0.000134478
2337,0.000142563
2338,0.000139105
2339,0.000133635
2340,0.000135703
2341,0.00015106
2342,0.000147571
2343,0.000129034
2344,0.000116314
2345,0.000112642
2346,0.000127206
2347,0.000157156
2348,0.000181646
2349,0.000173943
2350,0.000156889
2351,0.000136788
2352,0.00010288
2353,6.83857E-05
2354,5.06757E-05
2355,4.60228E-05
2356,4.42797E-05
2357,4.54692E-05
2358,5.46865E-05
2359,9.70149E-05
2360,0.000134478
2361,0.000142563
2362,0.000139105
2363,0.000133635
2364,0.000135703
2365,0.00015106
2366,0.000147571
2367,0.000129034
2368,0.000116314
2369,0.000112642
2370,0.000127206
2371,0.000157156
2372,0.000181646
2373,0.000173943
2374,0.000156889
2375,0.000136788
2376,0.00010288
2377,6.83857E-05
2378,5.06757E-05
2379,4.60228E-05
2380,4.42797E-05
2381,4.54692E-05
2382,5.46865E-05
2383,9.70149E-05
2384,0.000134478
2385,0.000142563
2386,0.000139105
2387,0.000133635
2388,0.000135703
2389,0.00015106
2390,0.000147571
2391,0.000129034
2392,0.000116314
2393,0.000112642
2394,0.000127206
2395,0.000157156
2396,0.000181646
2397,0.000173943
2398,0.000156889
2399,0.000136788
2400,0.00010288
2401,6.94971E-05
2402,5.40365E-05
2403,4.38537E-05
2404,4.15534E-05
2405,4.11122E-05
2406,4.25951E-05
2407,5.46104E-05
2408,8.35752E-05
2409,0.000117741
2410,0.000139576
2411,0.000148315
2412,0.00015517
2413,0.000165212
2414,0.000161871
2415,0.000147151
2416,0.000137462
2417,0.000136026
2418,0.000152749
2419,0.000174782
2420,0.000183815
2421,0.000163801
2422,0.000135602
2423,0.000127575
2424,0.000107466
2425,8.44129E-05
2426,6.19738E-05
2427,4.96732E-05
2428,4.55133E-05
2429,4.41027E-05
2430,4.37113E-05
2431,4.61661E-05
2432,6.18544E-05
2433,0.00010446
2434,0.000153483
2435,0.000182956
2436,0.000205805
2437,0.000209254
2438,0.000173392
2439,0.000139597
2440,0.000121332
2441,0.000108103
2442,0.000116546
2443,0.000141374
2444,0.000164337
2445,0.000159091
2446,0.000144052
2447,0.000128054
2448,9.59055E-05
2449,6.83857E-05
2450,5.06757E-05
2451,4.60228E-05
2452,4.42797E-05
2453,4.54692E-05
2454,5.46865E-05
2455,9.70149E-05
2456,0.000134478
2457,0.000142563
2458,0.000139105
2459,0.000133635
2460,0.000135703
2461,0.00015106
2462,0.000147571
2463,0.000129034
2464,0.000116314
2465,0.000112642
2466,0.000127206
2467,0.000157156
2468,0.000181646
2469,0.000173943
2470,0.000156889
2471,0.000136788
2472,0.00010288
2473,6.83857E-05
2474,5.06757E-05
2475,4.60228E-05
2476,4.42797E-05
2477,4.54692E-05
2478,5.46865E-05
2479,9.70149E-05
2480,0.000134478
2481,0.000142563
2482,0.000139105
2483,0.000133635
2484,0.000135703
2485,0.00015106
2486,0.000147571
2487,0.000129034
2488,0.000116314
2489,0.000112642
2490,0.000127206
2491,0.000157156
2492,0.000181646
2493,0.000173943
2494,0.000156889
2495,0.000136788
2496,0.00010288
2497,6.83857E-05
2498,5.06757E-05
2499,4.60228E-05
2500,4.42797E-05
2501,4.54692E-05
2502,5.46865E-05
2503,9.70149E-05
2504,0.000134478
2505,0.000142563
2506,0.000139105
2507,0.000133635
2508,0.000135703
2509,0.00015106
2510,0.000147571
2511,0.000129034
2512,0.000116314
2513,0.000112642
2514,0.000127206
2515,0.000157156
2516,0.000181646
2517,0.000173943
2518,0.000156889
2519,0.000136788
2520,0.00010288
2521,6.83857E-05
2522,5.06757E-05
2523,4.60228E-05
2524,4.42797E-05
2525,4.54692E-05
2526,5.46865E-05
2527,9.70149E-05
2528,0.000134478
2529,0.000142563
2530,0.000139105
2531,0.000133635
2532,0.000135703
2533,0.00015106
2534,0.000147571
2535,0.000129034
2536,0.000116314
2537,0.000112642
2538,0.000127206
2539,0.000157156
2540,0.000181646
2541,0.000173943
2542,0.000156889
2543,0.000136788
2544,0.00010288
2545,6.83857E-05
2546,5.06757E-05
2547,4.60228E-05
2548,4.42797E-05
2549,4.54692E-05
2550,5.46865E-05
